Timestamp,ABB00235_Load,ABB00232_Load,UT1E,UT2E,Site,ABC00548_Load,ABC00547_Load,ABC00546_Load,UT3E,ABC00575_Load,ABC00576_Load,ABC00574_Load,ABA00243_Load,ABA00133_Load,ABA00223_Load,ABA00247_Load,UT4E,ABB00233_Load,ABB00230_Load,ABB00234_Load,ABB00231_Load,ABB00239_Load,ABB00240_Load
2022-01-13,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-01-14,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-01-15,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-01-16,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-01-17,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-01-18,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-01-19,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-01-20,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-01-21,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-01-22,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-01-23,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-01-24,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-01-25,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-01-26,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-01-27,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-01-28,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-01-29,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-01-30,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-01-31,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-02-01,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-02-02,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-02-03,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-02-04,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-02-05,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-02-06,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-02-07,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-02-08,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-02-09,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-02-10,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-02-11,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-02-12,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-02-13,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-02-14,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-02-15,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-02-16,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-02-17,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-02-18,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-02-19,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-02-20,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-02-21,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-02-22,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-02-23,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-02-24,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-02-25,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-02-26,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-02-27,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-02-28,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-03-01,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-03-02,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-03-03,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-03-04,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-03-05,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-03-06,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-03-07,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-03-08,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-03-09,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-03-10,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-03-11,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-03-12,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-03-13,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-03-14,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-03-15,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-03-16,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-03-17,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-03-18,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-03-19,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-03-20,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-03-21,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-03-22,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-03-23,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-03-24,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-03-25,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-03-26,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-03-27,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-03-28,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-03-29,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-03-30,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-03-31,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-04-01,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-04-02,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-04-03,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-04-04,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-04-05,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-04-06,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-04-07,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-04-08,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-04-09,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-04-10,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-04-11,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-04-12,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-04-13,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-04-14,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-04-15,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-04-16,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-04-17,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-04-18,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-04-19,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-04-20,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-04-21,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-04-22,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-04-23,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-04-24,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-04-25,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-04-26,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-04-27,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-04-28,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2021-12-16,,,33.3,0.0,Marica,,,,,,,,,,,,,,18.0,,,,
2021-12-17,,,45.8,0.0,Marica,,,,,,,,,,,,,,49.0,,,,
2021-12-18,,,0.0,0.0,Marica,,,,,,,,,,,,,,,,,,
2021-12-19,,,45.8,0.0,Marica,,,,,,,,,,,,,,32.0,,,,
2021-12-20,,,87.5,0.0,Marica,,,,,,,,,,,,,,29.0,,,,
2021-12-21,,,0.0,0.0,Marica,,,,,,,,,,,,,,,,,,
2021-12-22,,,0.0,0.0,Marica,,,,,,,,,,,,,,,,,,
2021-12-23,,,0.0,0.0,Marica,,,,,,,,,,,,,,,,,,
2021-12-24,,,4.2,0.0,Marica,,,,,,,,,,,,,,23.0,,,,
2021-12-25,,,0.0,0.0,Marica,,,,,,,,,,,,,,,,,,
2021-12-26,,,33.3,0.0,Marica,,,,,,,,,,,,,,40.0,,,,
2021-12-27,,,45.8,0.0,Marica,,,,,,,,,,,,,,44.0,,,,
2021-12-28,,,0.0,0.0,Marica,,,,,,,,,,,,,,,,,,
2021-12-29,,,0.0,0.0,Marica,,,,,,,,,,,,,,,,,,
2021-12-30,,,12.5,0.0,Marica,,,,,,,,,,,,,,27.0,,,,
2021-12-31,,,100.0,0.0,Marica,,,,,,,,,,,,,,32.0,,,,
2022-01-01,,,100.0,0.0,Marica,,,,,,,,,,,,,,40.0,,,,
2022-01-02,,,100.0,0.0,Marica,,,,,,,,,,,,,,37.0,,,,
2022-01-03,,,100.0,0.0,Marica,,,,,,,,,,,,,,36.0,,,,
2022-01-04,,,100.0,0.0,Marica,,,,,,,,,,,,,,39.0,,,,
2022-01-05,,,100.0,0.0,Marica,,,,,,,,,,,,,,40.0,,,,
2022-01-06,,,100.0,0.0,Marica,,,,,,,,,,,,,,36.0,,,,
2022-01-07,,,100.0,0.0,Marica,,,,,,,,,,,,,,33.0,,,,
2022-01-08,,,100.0,0.0,Marica,,,,,,,,,,,,,,35.0,,,,
2022-01-09,,,100.0,0.0,Marica,,,,,,,,,,,,,,32.0,,,,
2022-01-10,,,100.0,0.0,Marica,,,,,,,,,,,,,,33.0,,,,
2022-01-11,,,100.0,0.0,Marica,,,,,,,,,,,,,,33.0,,,,
2022-01-12,,,58.3,0.0,Marica,,,,,,,,,,,,,,30.0,,,,
2022-01-13,,,100.0,0.0,Marica,,,,,,,,,,,,,,31.0,,,,
2022-01-14,,,100.0,0.0,Marica,,,,,,,,,,,,,,40.0,,,,
2022-01-15,,,79.2,0.0,Marica,,,,,,,,,,,,,,29.0,,,,
2022-01-16,,,100.0,0.0,Marica,,,,,,,,,,,,,,39.0,,,,
2022-01-17,,,45.8,0.0,Marica,,,,,,,,,,,,,,47.0,,,,
2022-01-18,,,0.0,0.0,Marica,,,,,,,,,,,,,,,,,,
2022-01-19,,,8.3,0.0,Marica,,,,,,,,,,,,,,34.0,,,,
2022-01-20,,,0.0,0.0,Marica,,,,,,,,,,,,,,,,,,
2022-01-21,,,0.0,0.0,Marica,,,,,,,,,,,,,,,,,,
2022-01-22,,,33.3,0.0,Marica,,,,,,,,,,,,,,43.0,,,,
2022-01-23,,,79.2,0.0,Marica,,,,,,,,,,,,,,43.0,,,,
2022-01-24,,,58.3,0.0,Marica,,,,,,,,,,,,,,44.0,,,,
2022-01-25,,,66.7,0.0,Marica,,,,,,,,,,,,,,47.0,,,,
2022-01-26,,,33.3,0.0,Marica,,,,,,,,,,,,,,49.0,,,,
2022-01-27,,,95.8,0.0,Marica,,,,,,,,,,,,,,38.0,,,,
2022-01-28,,,37.5,0.0,Marica,,,,,,,,,,,,,,36.0,,,,
2022-01-29,,,4.2,0.0,Marica,,,,,,,,,,,,,,42.0,,,,
2022-01-30,,,70.8,0.0,Marica,,,,,,,,,,,,,,44.0,,,,
2022-01-31,,,83.3,0.0,Marica,,,,,,,,,,,,,,45.0,,,,
2022-02-01,,,62.5,0.0,Marica,,,,,,,,,,,,,,40.0,,,,
2022-02-02,,,50.0,0.0,Marica,,,,,,,,,,,,,,36.0,,,,
2022-02-03,,,20.8,0.0,Marica,,,,,,,,,,,,,,46.0,,,,
2022-02-04,,,54.2,0.0,Marica,,,,,,,,,,,,,,43.0,,,,
2022-02-05,,,8.3,0.0,Marica,,,,,,,,,,,,,,40.0,,,,
2022-02-06,,,0.0,0.0,Marica,,,,,,,,,,,,,,,,,,
2022-02-07,,,29.2,0.0,Marica,,,,,,,,,,,,,,38.0,,,,
2022-02-08,,,0.0,0.0,Marica,,,,,,,,,,,,,,,,,,
2022-02-09,,,0.0,0.0,Marica,,,,,,,,,,,,,,,,,,
2022-02-10,,,79.2,4.2,Marica,,,,,,,,,,,,,28.0,56.0,,,,
2022-02-11,,,100.0,0.0,Marica,,,,,,,,,,,,,27.0,,,,,
2022-02-12,,,100.0,0.0,Marica,,,,,,,,,,,,,28.0,,,,,
2022-02-13,,,100.0,0.0,Marica,,,,,,,,,,,,,29.0,,,,,
2022-02-14,,,100.0,0.0,Marica,,,,,,,,,,,,,32.0,,,,,
2022-02-15,,,87.5,12.5,Marica,,,,,,,,,,,,,32.0,47.0,,,,
2022-02-16,,,4.2,41.7,Marica,,,,,,,,,,,,,45.0,39.0,,,,
2022-02-17,,,8.3,4.2,Marica,,,,,,,,,,,,,23.0,39.0,,,,
2022-02-18,,,0.0,0.0,Marica,,,,,,,,,,,,,,,,,,
2022-02-19,,,0.0,0.0,Marica,,,,,,,,,,,,,,,,,,
2022-02-20,,,0.0,0.0,Marica,,,,,,,,,,,,,,,,,,
2022-02-21,,,12.5,0.0,Marica,,,,,,,,,,,,,,19.0,,,,
2022-02-22,,,0.0,0.0,Marica,,,,,,,,,,,,,,,,,,
2022-02-23,,,0.0,0.0,Marica,,,,,,,,,,,,,,,,,,
2022-02-24,,,8.3,0.0,Marica,,,,,,,,,,,,,6.0,6.0,,,,
2022-02-25,,,8.3,25.0,Marica,,,,,,,,,,,,,35.0,48.0,,,,
2022-02-26,,,37.5,41.7,Marica,,,,,,,,,,,,,37.0,51.0,,,,
2022-02-27,,,100.0,0.0,Marica,,,,,,,,,,,,,28.0,46.0,,,,
2022-02-28,,,100.0,0.0,Marica,,,,,,,,,,,,,29.0,,,,,
2022-03-01,,,29.2,70.8,Marica,,,,,,,,,,,,,31.0,43.0,,,,
2022-03-02,,,0.0,100.0,Marica,,,,,,,,,,,,,29.0,43.0,,,,
2022-03-03,,,0.0,100.0,Marica,,,,,,,,,,,,,30.0,42.0,,,,
2022-03-04,,,58.3,41.7,Marica,,,,,,,,,,,,,30.0,45.0,,,,
2022-03-05,,,100.0,0.0,Marica,,,,,,,,,,,,,,46.0,,,,
2022-03-06,,,100.0,0.0,Marica,,,,,,,,,,,,,,47.0,,,,
2022-03-07,,,95.8,4.2,Marica,,,,,,,,,,,,,30.0,46.0,,,,
2022-03-08,,,95.8,4.2,Marica,,,,,,,,,,,,,33.0,44.0,,,,
2022-03-09,,,100.0,0.0,Marica,,,,,,,,,,,,,,46.0,,,,
2022-03-10,,,66.7,33.3,Marica,,,,,,,,,,,,,31.0,48.0,,,,
2022-03-11,,,45.8,54.2,Marica,,,,,,,,,,,,,23.0,48.0,,,,
2022-03-12,,,0.0,100.0,Marica,,,,,,,,,,,,,27.0,45.0,,,,
2022-03-13,,,66.7,29.2,Marica,,,,,,,,,,,,,29.0,40.0,,,,
2022-03-14,,,12.5,50.0,Marica,,,,,,,,,,,,,36.0,50.0,,,,
2022-03-15,,,4.2,4.2,Marica,,,,,,,,,,,,,6.0,22.0,,,,
2022-03-16,,,4.2,8.3,Marica,,,,,,,,,,,,,32.0,47.0,,,,
2022-03-17,,,29.2,70.8,Marica,,,,,,,,,,,,,38.0,58.0,,,,
2022-03-18,,,100.0,0.0,Marica,,,,,,,,,,,,,30.0,,,,,
2022-03-19,,,100.0,0.0,Marica,,,,,,,,,,,,,29.0,,,,,
2022-03-20,,,100.0,0.0,Marica,,,,,,,,,,,,,29.0,,,,,
2022-03-21,,,29.2,70.8,Marica,,,,,,,,,,,,,28.0,50.0,,,,
2022-03-22,,,0.0,100.0,Marica,,,,,,,,,,,,,25.0,50.0,,,,
2022-03-23,,,0.0,100.0,Marica,,,,,,,,,,,,,24.0,49.0,,,,
2022-03-24,,,41.7,58.3,Marica,,,,,,,,,,,,,27.0,48.0,,,,
2022-03-25,,,100.0,0.0,Marica,,,,,,,,,,,,,,48.0,,,,
2022-03-26,,,100.0,0.0,Marica,,,,,,,,,,,,,,50.0,,,,
2022-03-27,,,45.8,54.2,Marica,,,,,,,,,,,,,28.0,48.0,,,,
2022-03-28,,,95.8,4.2,Marica,,,,,,,,,,,,,28.0,14.0,,,,
2022-03-29,,,58.3,41.7,Marica,,,,,,,,,,,,,33.0,51.0,,,,
2022-03-30,,,70.8,29.2,Marica,,,,,,,,,,,,,32.0,48.0,,,,
2022-03-31,,,66.7,33.3,Marica,,,,,,,,,,,,,31.0,50.0,,,,
2022-04-01,,,33.3,66.7,Marica,,,,,,,,,,,,,31.0,47.0,,,,
2022-04-02,,,4.2,95.8,Marica,,,,,,,,,,,,,31.0,45.0,,,,
2022-04-03,,,50.0,50.0,Marica,,,,,,,,,,,,,32.0,47.0,,,,
2022-04-04,,,54.2,45.8,Marica,,,,,,,,,,,,,32.0,48.0,,,,
2022-04-05,,,62.5,37.5,Marica,,,,,,,,,,,,,29.0,51.0,,,,
2022-04-06,,,100.0,0.0,Marica,,,,,,,,,,,,,,48.0,,,,
2022-04-07,,,66.7,33.3,Marica,,,,,,,,,,,,,32.0,49.0,,,,
2022-04-08,,,91.7,8.3,Marica,,,,,,,,,,,,,28.0,49.0,,,,
2022-04-09,,,45.8,54.2,Marica,,,,,,,,,,,,,31.0,50.0,,,,
2022-04-10,,,41.7,58.3,Marica,,,,,,,,,,,,,29.0,48.0,,,,
2022-04-11,,,91.7,8.3,Marica,,,,,,,,,,,,,32.0,48.0,,,,
2022-04-12,,,58.3,41.7,Marica,,,,,,,,,,,,,36.0,51.0,,,,
2022-04-13,,,0.0,62.5,Marica,,,,,,,,,,,,,33.0,54.0,,,,
2022-04-14,,,8.3,33.3,Marica,,,,,,,,,,,,,38.0,48.0,,,,
2022-04-15,,,0.0,100.0,Marica,,,,,,,,,,,,,37.0,52.0,,,,
2022-04-16,,,0.0,100.0,Marica,,,,,,,,,,,,,32.0,45.0,,,,
2022-04-17,,,0.0,100.0,Marica,,,,,,,,,,,,,30.0,44.0,,,,
2022-04-18,,,0.0,100.0,Marica,,,,,,,,,,,,,29.0,41.0,,,,
2022-04-19,,,0.0,100.0,Marica,,,,,,,,,,,,,30.0,49.0,,,,
2022-04-20,,,0.0,100.0,Marica,,,,,,,,,,,,,30.0,53.0,,,,
2022-04-21,,,54.2,45.8,Marica,,,,,,,,,,,,,29.0,54.0,,,,
2022-04-22,,,95.8,4.2,Marica,,,,,,,,,,,,,30.0,71.0,,,,
2022-04-23,,,62.5,37.5,Marica,,,,,,,,,,,,,33.0,59.0,,,,
2022-04-24,,,100.0,0.0,Marica,,,,,,,,,,,,,30.0,,,,,
2022-04-25,,,100.0,0.0,Marica,,,,,,,,,,,,,30.0,,,,,
2022-04-26,,,91.7,8.3,Marica,,,,,,,,,,,,,29.0,59.0,,,,
2022-04-27,,,0.0,100.0,Marica,,,,,,,,,,,,,37.0,54.0,,,,
2022-04-28,,,87.5,12.5,Marica,,,,,,,,,,,,,34.0,37.0,,,,
2022-04-29,,,4.2,0.0,Marica,,,,,,,,,,,,,33.0,,,,,
2021-07-26,,,4.2,0.0,Martin Miller,,,,,,,,,,,,,,,,5.0,,
2021-07-27,,,4.2,37.5,Martin Miller,,,,,,,,,,,,,,,35.0,21.0,,
2021-07-28,,,16.7,83.3,Martin Miller,,,,,,,,,,,,,,,35.0,12.0,,
2021-07-29,,,37.5,62.5,Martin Miller,,,,,,,,,,,,,,,33.0,5.0,,
2021-07-30,,,66.7,33.3,Martin Miller,,,,,,,,,,,,,,,28.0,2.0,,
2021-07-31,,,75.0,25.0,Martin Miller,,,,,,,,,,,,,,,28.0,28.0,,
2021-08-01,,,54.2,45.8,Martin Miller,,,,,,,,,,,,,,,29.0,25.0,,
2021-08-02,,,79.2,20.8,Martin Miller,,,,,,,,,,,,,,,26.0,34.0,,
2021-08-03,,,95.8,0.0,Martin Miller,,,,,,,,,,,,,,,31.0,36.0,,
2021-08-04,,,100.0,0.0,Martin Miller,,,,,,,,,,,,,,,29.0,,,
2021-08-05,,,100.0,0.0,Martin Miller,,,,,,,,,,,,,,,28.0,33.0,,
2021-08-06,,,100.0,0.0,Martin Miller,,,,,,,,,,,,,,,,33.0,,
2021-08-07,,,25.0,75.0,Martin Miller,,,,,,,,,,,,,,,8.0,38.0,,
2021-08-08,,,4.2,33.3,Martin Miller,,,,,,,,,,,,,,,30.0,40.0,,
2021-08-09,,,0.0,0.0,Martin Miller,,,,,,,,,,,,,,,,,,
2021-08-10,,,16.7,8.3,Martin Miller,,,,,,,,,,,,,,,40.0,29.0,,
2021-08-11,,,0.0,0.0,Martin Miller,,,,,,,,,,,,,,,,,,
2021-08-12,,,0.0,0.0,Martin Miller,,,,,,,,,,,,,,,,,,
2021-08-13,,,8.3,33.3,Martin Miller,,,,,,,,,,,,,,,37.0,24.0,,
2021-08-14,,,37.5,58.3,Martin Miller,,,,,,,,,,,,,,,33.0,26.0,,
2021-08-15,,,100.0,0.0,Martin Miller,,,,,,,,,,,,,,,26.0,,,
2021-08-16,,,87.5,12.5,Martin Miller,,,,,,,,,,,,,,,28.0,29.0,,
2021-08-17,,,100.0,0.0,Martin Miller,,,,,,,,,,,,,,,29.0,,,
2021-08-18,,,41.7,58.3,Martin Miller,,,,,,,,,,,,,,,23.0,37.0,,
2021-08-19,,,4.2,33.3,Martin Miller,,,,,,,,,,,,,,,14.0,43.0,,
2021-08-20,,,12.5,37.5,Martin Miller,,,,,,,,,,,,,,,40.0,22.0,,
2021-08-21,,,0.0,100.0,Martin Miller,,,,,,,,,,,,,,,39.0,22.0,,
2021-08-22,,,4.2,37.5,Martin Miller,,,,,,,,,,,,,,,40.0,26.0,,
2021-08-23,,,8.3,4.2,Martin Miller,,,,,,,,,,,,,,,37.0,30.0,,
2021-08-24,,,16.7,4.2,Martin Miller,,,,,,,,,,,,,,,35.0,34.0,,
2021-08-25,,,0.0,0.0,Martin Miller,,,,,,,,,,,,,,,,,,
2021-08-26,,,0.0,0.0,Martin Miller,,,,,,,,,,,,,,,,,,
2021-08-27,,,12.5,37.5,Martin Miller,,,,,,,,,,,,,,,36.0,28.0,,
2021-08-28,,,41.7,58.3,Martin Miller,,,,,,,,,,,,,,,34.0,22.0,,
2021-08-29,,,16.7,83.3,Martin Miller,,,,,,,,,,,,,,,17.0,22.0,,
2021-08-30,,,66.7,33.3,Martin Miller,,,,,,,,,,,,,,,10.0,35.0,,
2021-08-31,,,54.2,45.8,Martin Miller,,,,,,,,,,,,,,,24.0,39.0,,
2021-09-01,,,62.5,37.5,Martin Miller,,,,,,,,,,,,,,,24.0,37.0,,
2021-09-02,,,100.0,0.0,Martin Miller,,,,,,,,,,,,,,,,36.0,,
2021-09-03,,,95.8,4.2,Martin Miller,,,,,,,,,,,,,,,32.0,35.0,,
2021-09-04,,,95.8,4.2,Martin Miller,,,,,,,,,,,,,,,27.0,32.0,,
2021-09-05,,,95.8,4.2,Martin Miller,,,,,,,,,,,,,,,28.0,34.0,,
2021-09-06,,,100.0,0.0,Martin Miller,,,,,,,,,,,,,,,,33.0,,
2021-09-07,,,25.0,70.8,Martin Miller,,,,,,,,,,,,,,,35.0,23.0,,
2021-09-08,,,12.5,33.3,Martin Miller,,,,,,,,,,,,,,,34.0,22.0,,
2021-09-09,,,0.0,0.0,Martin Miller,,,,,,,,,,,,,,,,,,
2021-09-10,,,12.5,20.8,Martin Miller,,,,,,,,,,,,,,,37.0,31.0,,
2021-09-11,,,37.5,62.5,Martin Miller,,,,,,,,,,,,,,,37.0,30.0,,
2021-09-12,,,95.8,0.0,Martin Miller,,,,,,,,,,,,,,,,34.0,,
2021-09-13,,,87.5,12.5,Martin Miller,,,,,,,,,,,,,,,11.0,38.0,,
2021-09-14,,,41.7,50.0,Martin Miller,,,,,,,,,,,,,,,5.0,35.0,,
2021-09-15,,,54.2,45.8,Martin Miller,,,,,,,,,,,,,,,3.0,35.0,,
2021-09-16,,,20.8,79.2,Martin Miller,,,,,,,,,,,,,,,21.0,35.0,,
2021-09-17,,,4.2,95.8,Martin Miller,,,,,,,,,,,,,,,29.0,35.0,,
2021-09-18,,,0.0,100.0,Martin Miller,,,,,,,,,,,,,,,31.0,35.0,,
