Timestamp,Batt,Fuel Filter Differential Pressure [kPa],EXH_R,Load,Total_Fuel,Fuel_Rate,Boost,Fuel_Press,EXH_L,Throttle Position [%],Oil Filter Differential Pressure [kPa],Oil_Press,RPM,Coolant_Temp,Cumulative Idle Fuel Usage [L],Cumulative Fuel Used Daily [L],Cumulative Idle Time [Hrs],SMH,Run Status,DIAG_STATS,EVENT_STATS,Cumulative Max Fuel Usage [L],Engine Code Description,SMH_DIFF,MaxPower,RealPower,BSFC,Total_Fuel_DIFF,EXH_DIFF,Asset,Site
2021-10-30,26.892857142857142,43.82142857142857,387.2857142857143,31.714285714285715,268435455.875,72.41785822196728,13.892857142857142,414.07142857142856,323.2142857142857,53.428572224719176,63.57142857142857,456.7142857142857,1340.1785714285713,78.21428571428571,,,,51854.029792369394,,,,,,0.5758941805220472,1190.2310714285716,384.25998571428573,168.27571859909636,,64.07142857142857,TTG00231,Martin Vaz
2021-10-31,,,,,268435455.875,,,,,,,,,,,,,51858.873153732005,,,,,,,,,,,,TTG00231,Martin Vaz
2021-11-01,,,,,268435455.875,,,,,,,,,,,,,51858.99259827201,,,,,,,,,,,,TTG00231,Martin Vaz
2021-11-02,,,,,268435455.875,,,,,,,,,,,,,51859.31955505531,,,,,,,,,,,,TTG00231,Martin Vaz
2021-11-03,26.5,48.125,409.25,32.5,268435455.875,85.3500012718142,26.75,468.75,314.25,88.8000013232231,70.875,490.0,1798.625,78.75,,,,51861.77250387757,,,,,,0.13232860827828635,1678.0,545.35,132.71771950142897,,95.0,TTG00231,Martin Vaz
2021-11-04,,,,,268435455.875,,,,,,,,,,,,,51863.428157376,,,,,,,,,,,,TTG00231,Martin Vaz
2021-11-05,26.5,47.6,465.8,39.4,268435455.875,117.42000174969439,38.3,456.3,358.2,88.8000013232231,71.8,483.0,1798.5,79.2,,,,51865.262881066,,,,,,0.16051057475215202,1678.0,661.132,149.75702370898154,,107.6,TTG00231,Martin Vaz
2021-11-06,,,,,268435455.875,,,,,,,,,,,,,51868.45115656348,,,,,,,,,,,,TTG00231,Martin Vaz
2021-11-07,26.625,47.75,412.0,32.5,268435455.875,86.4500012882054,25.5,469.875,314.75,88.8000013232231,68.375,486.125,1797.375,78.75,,,,51870.852704378434,,,,,,0.12923681836527184,1678.0,545.35,134.68965921303152,,97.25,TTG00231,Martin Vaz
2021-11-08,,,,,268435455.875,,,,,,,,,,,,,51872.468164608,,,,,,,,,,,,TTG00231,Martin Vaz
2021-11-09,,,,,268435455.875,,,,,,,,,,,,,51872.468164608,,,,,,,,,,,,TTG00231,Martin Vaz
2021-11-10,26.96153846153846,47.92307692307692,296.2307692307692,17.53846153846154,268435455.875,45.392308368705784,4.153846153846154,410.9230769230769,230.46153846153845,35.13846206206543,55.23076923076923,452.1923076923077,1105.1538461538462,76.38461538461539,,,,51877.368862972995,,,,,,0.5443110415091558,700.6015384615384,127.96978461538461,338.6861431924265,,65.76923076923077,TTG00231,Martin Vaz
2021-11-11,27.0,47.3125,254.625,11.5,268435455.875,43.28750064503399,2.0,400.1875,193.25,29.50000043958429,52.6875,443.25,1031.25,75.875,,,,51893.99855220266,,,,,,0.30189324562949577,551.370625,67.60318749999999,704.1734025385681,,61.375,TTG00231,Martin Vaz
2021-11-12,26.954545454545453,49.18181818181818,396.0,32.18181818181818,268435455.875,75.46363748813222,15.545454545454545,424.22727272727275,322.72727272727275,56.581819024952985,61.86363636363637,461.95454545454544,1381.7727272727273,77.9090909090909,,,,51898.97737773455,,,,,,0.4438387389087769,1282.2481818181818,425.3619318181818,163.28579541152465,,73.27272727272727,TTG00231,Martin Vaz
