Timestamp,RPM,Batt,Fuel Filter Differential Pressure [kPa],Total Operating Hours [Hours],Throttle Position [%],EXH_L,Right Air Filter Restriction [kPa],Fuel_Rate,Oil_Temp,Boost,Load,EXH_R,Crank_Press,Total_Fuel,Fuel Position,Atmospheric Pressure [kPa],Fuel_Press,FRC Fuel Limit,Oil_Press,Coolant_Temp,Aftercooler Temperature [Deg. C],Inlet Air Temperature [Deg. C],Left Air Filter Restriction [kPa],Latitude,Longitude,Speed [km/h],Heading [Degrees],Cumulative Idle Time [Hrs],Cumulative Idle Fuel Usage [L],Cumulative Fuel Used Daily [L],SMH,DIAG_STATS,Run Status,SMH_DIFF,MaxPower,RealPower,BSFC,Total_Fuel_DIFF,EXH_DIFF,Asset,Site
2022-01-19,,,,,,,,,,,,,-3276.80004882813,15192.380681818182,,,,,,,,-3276.80004882813,,,,,,,,,30140.253001071997,,,,,,,0.1266835016835254,,ABB00240,SS Moretti
2022-01-20,,,,,,,,,,,,,-3276.80004882813,15198.334806397306,,,,,,,,-3276.80004882813,,,,,,,,,30140.253001072,,,,,,,0.12668350168350234,,ABB00240,SS Moretti
2022-01-21,,,,,,,,,,,,,-3276.80004882813,15204.28893097643,,,,,,,,-3276.80004882813,,,,,,,,,30140.253001071997,,,,,,,0.12668350168348752,,ABB00240,SS Moretti
2022-01-22,,,,,,,,,,,,,-3276.80004882813,15210.36973905724,,,,,,,,-3276.80004882813,,,,,,,,,30140.253001071997,,,,,,,0.12668350168348752,,ABB00240,SS Moretti
2022-01-23,,,,,,,,,,,,,-3276.80004882813,15216.450547138047,,,,,,,,-3276.80004882813,,,,,,,,,30140.253001071997,,,,,,,0.1266835016835254,,ABB00240,SS Moretti
2022-01-24,1803.9,23.5,37.1,30141.649225116842,89.2000013291836,473.6,0.3400000050663944,185.950002770871,89.8,72.5,45.4,479.6,-2928.2042989527968,15227.725633999571,142.5700021244588,101.4,391.4,251.11000374183058,435.4,83.6,30.8,-2924.47238400357,0.4200000062584876,,,,,,,,30140.385343573464,,,0.03470254943254367,1678.0,761.812,207.48388083901145,2.754163980227802,6.0,ABB00240,SS Moretti
2022-01-25,1805.09375,23.5,36.9375,30154.89942034079,89.20833466264111,440.8125,0.27500000409781905,154.00208562814313,89.35416666666667,56.34375,38.958333333333336,441.125,,15865.78125,128.44687691400756,101.36458333333333,393.09375,229.96562842675482,436.6875,83.1875,30.3125,36.40208387576666,0.38541667240982247,,,,,,,,30155.125655310923,,,0.3248985298988221,1678.0,653.7208333333333,199.9124594502123,20.200520833333332,7.020833333333333,ABB00240,SS Moretti
2022-01-26,1804.5833333333333,23.5,40.885416666666664,30178.899739450088,89.20000132918362,456.7708333333333,0.3125000046566126,166.7802108185521,89.875,63.375,41.375,451.9166666666667,,16780.158854166668,134.11562699847858,101.07291666666667,389.5104166666667,238.7666702245673,434.5,83.95833333333333,30.5,36.29791720754777,0.4166666728754838,,,,,,,,30178.328475426708,,,0.3032685617710437,1678.0,694.2725,203.07944021855326,22.158854166666668,5.5625,ABB00240,SS Moretti
2022-01-27,1804.6875,23.5,45.5625,30192.899888945925,89.2000013291836,489.375,0.350000005215406,188.54375280952075,90.375,76.75,46.0,485.5,-2730.666707356775,17551.664134837964,143.64375214045876,100.875,383.4375,250.51250373292726,431.5625,85.125,31.375,-2724.3500405959826,0.48750000726431625,,,,,,,,30194.45049111907,,,0.03597084808082703,1678.0,771.88,206.25964090615201,3.886592158564781,3.875,ABB00240,SS Moretti
2022-01-28,,,,,,,,,,,,,-3276.80004882813,17571.169704861113,,,,,,,,-3276.80004882813,,,,,,,,,30195.2600015993,,,3.162057865942504e-05,,,,0.10503472222223101,,ABB00240,SS Moretti
