Timestamp,Longitude,Speed [km/h],Heading [Degrees],Cumulative Idle Fuel Usage [L],Cumulative Fuel Used Daily [L],Cumulative Idle Time [Hrs],Cumulative Max Fuel Usage [L],SMH,Aftercooler Temperature [Deg. C],Fuel_Press,Fuel_Rate,Inlet Air Temperature [Deg. C],Coolant_Temp,Oil Filter Differential Pressure [kPa],Fuel Filter Differential Pressure [kPa],Batt,Load,Total Operating Hours [Hours],Total_Fuel,Left Air Filter Restriction [kPa],RPM,EXH_R,Oil_Press,Boost,Throttle Position [%],Oil_Temp,Crank_Press,Turbo Outlet Pressure (absolute) [kPa],EXH_L,Right Air Filter Restriction [kPa],DIAG_STATS,Run Status,SMH_DIFF,MaxPower,RealPower,BSFC,Total_Fuel_DIFF,EXH_DIFF,Asset,Site
2021-08-07,,,,,,,,26631.319082816,,,,-3276.80004882813,,,,,,,500885.125,,,,,,,,-3276.80004882813,,,,,,,,,,,,ABB00239,SS Moretti
2021-08-08,,,,,,,,26631.319082816,,,,-3276.80004882813,,,,,,,500885.125,,,,,,,,-3276.80004882813,,,,,,,,,,,,ABB00239,SS Moretti
2021-08-09,,,,,,,,26631.319082816,,,,-3276.80004882813,,,,,,,500885.125,,,,,,,,-3276.80004882813,,,,,,,,,,,,ABB00239,SS Moretti
2021-08-10,,,,,,,,26638.20555525237,27.37037037037037,527.7407407407408,141.2555576604273,-1374.744701336358,86.0,63.388888888888886,17.555555555555557,23.055555555555557,31.77777777777778,26638.37987340284,500885.125,1.562962986252928,1804.7962962962963,400.14814814814815,456.98148148148147,50.75925925925926,89.2000013291836,93.14814814814815,-1392.6893824548185,153.2962962962963,411.8888888888889,1.6851852102964013,,,0.27782335151022514,1678.0,533.2311111111111,222.60127234365046,,16.333333333333332,ABB00239,SS Moretti
2021-08-11,,,,,,,,26645.30464956,27.5,528.25,185.3250027615575,-3138.8750467728873,73.5,51.75,17.5,23.0,40.0,26645.273103934,500885.125,1.7500000260770348,1804.75,428.0,493.75,67.25,89.2000013291836,77.0,-3140.1958801259025,169.25,417.5,0.9000000134110464,,,0.015192755918330173,1678.0,671.2,232.64613477380888,,10.5,ABB00239,SS Moretti
2021-08-12,,,,,,,,26645.67687208,,,,-3276.80004882813,,,,,,,500885.125,,,,,,,,-3276.80004882813,,,,,,,,,,,,ABB00239,SS Moretti
2021-08-13,,,,,,,,26645.67687208,,,,-3276.80004882813,,,,,,,500885.125,,,,,,,,-3276.80004882813,,,,,,,,,,,,ABB00239,SS Moretti
2021-08-14,,,,,,,,26645.67687208,,,,-3276.80004882813,,,,,,,500885.125,,,,,,,,-3276.80004882813,,,,,,,,,,,,ABB00239,SS Moretti
2021-08-15,,,,,,,,26645.67687208,,,,-3276.80004882813,,,,,,,500885.125,,,,,,,,-3276.80004882813,,,,,,,,,,,,ABB00239,SS Moretti
2021-08-16,,,,,,,,26645.67687208,,,,-3276.80004882813,,,,,,,500885.125,,,,,,,,-3276.80004882813,,,,,,,,,,,,ABB00239,SS Moretti
2021-08-17,,,,,,,,26646.057072012984,,,,-3276.80004882813,,,,,,,500885.125,,,,,,,,-3276.80004882813,,,,,,0.01526847021509807,,,,,,ABB00239,SS Moretti
2021-08-18,,,,,,,,26648.780753611234,31.071428571428573,511.0,218.6535746867635,-1258.69132310379,89.92857142857143,69.17857142857143,17.892857142857142,23.035714285714285,45.857142857142854,26650.261659300788,501001.3206521739,0.557142865444933,1804.5357142857142,460.57142857142856,441.92857142857144,93.32142857142857,89.2000013291836,96.71428571428571,-1280.7043669100708,197.60714285714286,477.64285714285717,0.314285718968936,,,0.2816440154128941,1678.0,769.4828571428571,242.42029731685565,18.494565217391305,18.642857142857142,ABB00239,SS Moretti
2021-08-19,,,,,,,,26665.734665904,30.3125,505.8020833333333,180.38437768793662,38.393750572111465,88.27083333333333,63.916666666666664,24.104166666666668,23.0,39.791666666666664,26665.79976879118,501944.7213541667,0.5020833408149579,1804.6145833333333,437.0625,443.8645833333333,70.35416666666667,89.20833466264111,95.64583333333333,2.485416703702263,172.17708333333334,449.4791666666667,0.2041666697089868,,,0.48979631020408004,1678.0,667.7041666666667,228.29452845706035,23.932291666666668,12.875,ABB00239,SS Moretti
2021-08-20,,,,,,,,26689.735796216002,29.083333333333332,508.6979166666667,144.21979381570898,36.46458387669798,85.85416666666667,58.583333333333336,24.708333333333332,23.0,32.3125,26689.807900406395,502910.9453125,0.4770833404424291,1805.3333333333333,406.2083333333333,448.5625,48.770833333333336,89.20000132918362,93.41666666666667,2.3375000348314647,151.3125,422.5833333333333,0.18125000270083524,,,0.48984166171423266,1678.0,542.20375,226.34879229115873,18.950520833333332,16.958333333333332,ABB00239,SS Moretti
2021-08-21,,,,,,,,26713.740259864,29.208333333333332,509.9583333333333,137.9458353888864,36.43750054296107,86.79166666666667,58.822916666666664,21.458333333333332,23.0,31.229166666666668,26713.81608989202,503807.703125,0.5875000087544325,1805.3958333333333,391.0625,447.0416666666667,44.177083333333336,89.20833466264111,94.1875,1.9020833616765833,147.04166666666666,419.0,0.3062500045634803,,,0.48984166171430843,1678.0,524.0254166666667,224.08603545607795,18.348958333333332,28.479166666666668,ABB00239,SS Moretti
2021-08-22,,,,,,,,26737.742501288,31.979166666666668,504.1145833333333,176.0208359562482,40.22500059939922,90.20833333333333,59.65625,19.40625,23.0,38.541666666666664,26737.824290951732,504746.1536458333,0.7833333450059095,1805.5416666666667,437.8333333333333,439.2604166666667,65.875,89.20833466264111,97.5,1.937500028870999,168.0625,455.9166666666667,0.2958333377415932,,,0.48984166171430843,1678.0,646.7291666666666,230.28833491894434,23.424479166666668,18.083333333333332,ABB00239,SS Moretti
2021-08-23,,,,,,,,26761.744742712002,29.083333333333332,514.09375,120.54271012955962,36.166667205592006,86.75,58.4375,21.125,23.03125,27.8125,26761.832434141033,505775.5989583333,0.7395833443539838,1804.9166666666667,389.2916666666667,447.3229166666667,39.072916666666664,89.20833466264111,94.10416666666667,1.2958333526427543,140.34375,381.875,0.275000004097819,,,0.48984166171423266,1678.0,466.69374999999997,219.55414493689395,15.6640625,12.25,ABB00239,SS Moretti
2021-08-24,,,,,,,,26782.369435334673,29.045454545454547,514.8636363636364,116.30681991492484,-1726.074493805623,87.4090909090909,59.20454545454545,21.704545454545453,23.113636363636363,28.181818181818183,26779.338344394786,506367.4179964539,0.7772727388549935,1803.3181818181818,380.04545454545456,445.6136363636364,38.22727272727273,89.2000013291836,94.72727272727273,-1742.8383238426577,138.70454545454547,376.90909090909093,0.29090909524397385,,,0.2269990509586468,1678.0,472.89090909090913,211.1753187070052,6.970567375885947,6.2272727272727275,ABB00239,SS Moretti
2021-08-25,,,,,,,,26785.072539152,,,,-3276.80004882813,,,,,,,506456.4216346154,,,,,,,,-3276.80004882813,,,,,,,,,,0.12467948718040134,,ABB00239,SS Moretti
2021-08-26,,,,,,,,26785.072539152,,,,-3276.80004882813,,,,,,,506462.40625,,,,,,,,-3276.80004882813,,,,,,,,,,0.12467948717918868,,ABB00239,SS Moretti
2021-08-27,,,,,,,,26785.072539152,,,,-3276.80004882813,,,,,,,506468.3908653846,,,,,,,,-3276.80004882813,,,,,,,,,,0.12467948717918868,,ABB00239,SS Moretti
2021-08-28,,,,,,,,26785.072539152,,,,-3276.80004882813,,,,,,,506474.3754807692,,,,,,,,-3276.80004882813,,,,,,,,,,0.12467948717918868,,ABB00239,SS Moretti
2021-08-29,,,,,,,,26785.072539152,,,,-3276.80004882813,,,,,,,506480.36009615386,,,,,,,,-3276.80004882813,,,,,,,,,,0.12467948718040134,,ABB00239,SS Moretti
2021-08-30,,,,,,,,26785.823799012265,,,,-3276.80004882813,,,,,,,506486.1576923077,,,,,,,,-3276.80004882813,,,,,,4.755376463031603e-05,,,,0.12467948717918868,,ABB00239,SS Moretti
2021-08-31,,,,,,,,26786.850318352004,,,,-3276.80004882813,,,,,,,506491.9552884616,,,,,,,,-3276.80004882813,,,,,,,,,,0.12467948717918868,,ABB00239,SS Moretti
2021-09-01,,,,,,,,26787.606491796447,27.0,546.7,42.4700006328523,-2817.1278197562574,81.8,63.7,18.2,23.2,11.4,26789.3860186739,506498.7301103989,0.6600000098347666,1805.8,255.2,464.2,16.2,89.2000013291836,88.0,-2821.4361531537897,114.9,262.0,0.10000000149011601,,,0.057265873606209224,1678.0,191.292,188.798640607785,0.909446225071507,7.2,ABB00239,SS Moretti
2021-09-02,,,,,,,,26794.201087517635,28.625,515.9375,105.36875157011673,-2124.7869881835354,82.875,66.0,14.8125,23.0625,28.0,26792.82915322695,506616.4416996048,0.7500000111758709,1667.0625,356.75,438.0625,35.4375,79.00000117719176,89.375,-2136.3174231379608,136.3125,354.25,0.40000000596046437,,,0.15002910553037352,1505.495,404.2881,226.5357532548213,4.740415019762662,16.0,ABB00239,SS Moretti
2021-09-03,,,,,,,,26794.95893003983,27.0,543.0,104.500001557171,-3206.4383456519995,58.0,61.5,18.0,23.0,24.0,26795.1847452894,506640.8573198743,0.600000008940697,1805.0,325.0,524.5,27.0,89.2000013291836,59.0,-3207.0745158742448,125.5,319.0,0.300000004470348,,,0.004230499838276375,1678.0,402.72,220.56267710467657,0.24072775628635698,6.0,ABB00239,SS Moretti
2021-09-04,,,,,,,,26796.628697386815,27.666666666666668,542.3333333333334,71.25000106170774,-3051.0659545553385,81.0,65.33333333333333,16.333333333333332,23.166666666666668,17.0,26797.80372875507,506665.9548944978,0.7333333442608515,1805.5,314.0,467.1666666666667,22.666666666666668,89.20000132918362,86.0,-3053.265954588121,125.5,306.6666666666667,0.300000004470348,,,0.023501786478184593,1678.0,285.26000000000005,214.0525626682937,0.9201692404815482,11.333333333333334,ABB00239,SS Moretti
2021-09-05,,,,,,,,26798.67699448,,,,-3276.80004882813,,,,,,,506693.828525641,,,,,,,,-3276.80004882813,,,,,,,,,,0.22329059829038064,,ABB00239,SS Moretti
2021-09-06,,,,,,,,26799.07779858315,,,,-3276.80004882813,,,,,,,506704.4348290598,,,,,,,,-3276.80004882813,,,,,,4.4792868953044625e-05,,,,0.22329059829118048,,ABB00239,SS Moretti
2021-09-07,,,,,,,,26805.7653953198,29.5,529.6363636363636,149.74772950414228,-1691.8652426020633,88.31818181818181,89.22727272727273,17.09090909090909,23.09090909090909,32.95454545454545,26805.685977992907,506924.11378445395,0.9818181964484125,1804.909090909091,412.72727272727275,443.47727272727275,57.04545454545455,89.2000013291836,95.63636363636364,-1708.476112414802,157.95454545454547,418.1363636363636,0.5272727351297033,,,0.22773915159537547,1678.0,552.9772727272727,226.91926506310753,9.252296127577607,9.5,ABB00239,SS Moretti
2021-09-08,,,,,,,,26811.230337856,,,,-3276.80004882813,,,,,,,507138.1681034483,,,,,,,,-3276.80004882813,,,,,,,,,,0.11781609195289396,,ABB00239,SS Moretti
2021-09-09,,,,,,,,26813.995710438667,33.78260869565217,508.5,281.50217810775274,-1685.268775112464,86.6086956521739,93.8695652173913,13.304347826086957,23.02173913043478,58.608695652173914,26817.196633946936,507327.4600993774,1.6913043730284862,1804.8695652173913,511.6521739130435,436.10869565217394,133.91304347826087,89.20000132918359,94.73913043478261,-1705.5083587473907,234.5909090909091,517.2173913043479,1.0695652333290668,,,0.23035527094126942,1678.0,983.4539130434783,242.12178744852955,18.032716714559985,5.739130434782608,ABB00239,SS Moretti
2021-09-10,,,,,,,,26834.769245576,28.4375,522.34375,144.37708548471952,34.22500050999224,83.95833333333333,90.78125,17.927083333333332,23.0,32.6875,26834.95271523362,508488.6692708333,1.0333333487311993,1804.9583333333333,408.1458333333333,444.4791666666667,51.802083333333336,89.20000132918362,91.625,2.1812500325031565,154.59375,414.75,0.8520833460303644,,,0.48984166171430843,1678.0,548.49625,222.77855272994216,18.78125,7.395833333333333,ABB00239,SS Moretti
2021-09-11,,,,,,,,26857.980893774937,28.146341463414632,526.4512195121952,124.80975795737133,-259.408892754383,83.1951219512195,90.20731707317073,18.573170731707318,23.0,30.317073170731707,26857.210341062353,509262.6430555555,1.0000000149011612,1804.5487804878048,387.8048780487805,445.6585365853659,39.451219512195124,89.20975742688995,90.97560975609755,-289.37778208984315,141.97560975609755,389.5609756097561,0.8560975737324575,,,0.4465894225270151,1678.0,508.7204878048781,212.66003783231565,14.622916666666667,3.8048780487804876,ABB00239,SS Moretti
2021-09-12,,,,,,,,26873.028895151852,27.96875,525.53125,104.02031405002347,-1022.1808662955129,83.09375,88.265625,20.96875,23.0,25.5625,26875.72924207623,509718.66489361704,0.9593750142958007,1804.171875,377.3125,450.125,34.984375,89.2000013291836,90.65625,-1044.1574623676706,135.953125,359.84375,0.7781250115949665,,,0.3239160914229015,1678.0,428.93875,209.24784218138166,9.62965425531915,17.59375,ABB00239,SS Moretti
2021-09-13,,,,,,,,26890.798179288,31.266666666666666,513.3,190.84500284381224,-1204.641684617228,85.5,91.33333333333333,19.45,23.0,41.46666666666667,26891.30334588953,510262.3723958333,1.436666688074669,1805.2333333333333,447.73333333333335,448.6333333333333,79.2,89.21333466271562,93.23333333333333,-1227.5562682920154,183.46666666666667,446.7,0.8600000128149986,,,0.28787982319022376,1678.0,695.8106666666666,227.81886261766428,15.794270833333334,8.366666666666667,ABB00239,SS Moretti
2021-09-14,,,,,,,,26908.3646100078,32.7027027027027,507.68918918918916,248.01351720920292,-487.0772799852905,88.51351351351352,93.29729729729729,15.432432432432432,23.0,51.91891891891892,26908.775191709312,511350.7215909091,1.818918946022923,1803.8648648648648,498.0,442.3243243243243,109.36486486486487,89.2000013291836,96.86486486486487,-519.9159168382607,211.06756756756758,502.72972972972974,0.7648648762622394,,,0.4151505846454132,1678.0,871.1994594594595,240.8089144502234,28.539772727272727,5.594594594594595,ABB00239,SS Moretti
2021-09-15,,,,,,,,26930.420433208,28.5,527.8541666666666,150.63021057789834,34.956250520888716,84.1875,91.40625,13.427083333333334,23.010416666666668,34.645833333333336,26930.63097059274,512547.0078125,1.295833352642754,1804.6979166666667,408.125,451.78125,53.53125,89.20833466264111,92.14583333333333,1.4500000216066853,154.6875,418.0416666666667,0.5145833410012225,,,0.48984166171430843,1678.0,581.3570833333333,219.89248975088847,19.6953125,11.208333333333334,ABB00239,SS Moretti
2021-09-16,,,,,,,,26954.422674632002,27.708333333333332,529.5625,133.88541866171485,34.825000518932946,83.97916666666667,90.63541666666667,14.854166666666666,23.0,31.75,26954.639148504288,513394.390625,1.260416685448338,1804.1354166666667,400.2916666666667,451.0520833333333,43.90625,89.20833466264111,91.875,1.5312500228174033,147.375,405.1875,0.5562500082887712,,,0.48984166171423266,1678.0,532.765,216.0153475470969,17.747395833333332,9.145833333333334,ABB00239,SS Moretti
2021-09-17,,,,,,,,26976.800099941334,28.166666666666668,529.1833333333333,125.84333520854517,-1068.828904815682,84.6,90.78333333333333,16.566666666666666,23.033333333333335,29.666666666666668,26974.14579754238,514151.0444444445,1.2533333520094538,1804.7333333333333,398.7,449.05,40.7,89.2000013291836,92.46666666666667,-1091.3044607061495,142.71666666666667,390.26666666666665,0.6300000093877318,,,0.3318043275699084,1678.0,497.8066666666666,217.18700021948973,10.822222222222223,10.833333333333334,ABB00239,SS Moretti
2021-09-18,,,,,,,,26982.12381034065,,,,-3276.80004882813,,,,,,,514322.3828125,,,,,,,,-3276.80004882813,,,,,,2.4366490833926946e-06,,,,0.234375,,ABB00239,SS Moretti
2021-09-19,,,,,,,,26987.102815107817,32.758620689655174,512.5862068965517,226.85345165624184,-1185.697843755233,86.75862068965517,94.20689655172414,11.672413793103448,23.0,48.172413793103445,26989.568695242557,514632.14437464706,1.9827586502350603,1804.8793103448277,486.58620689655174,443.0344827586207,95.13793103448276,89.2000013291836,94.6896551724138,-1209.9587136819653,195.43103448275863,491.2413793103448,1.8034483027355435,,,0.29930501103460655,1678.0,808.3331034482759,236.7305907185104,18.552336250706425,9.068965517241379,ABB00239,SS Moretti
2021-09-20,,,,,,,,26997.190486624004,,,,-3276.80004882813,,,,,,,515187.7889610389,,,,,,,,-3276.80004882813,,,,,,,,,,0.2662337662331993,,ABB00239,SS Moretti
2021-09-21,,,,,,,,26998.213388749053,27.2,536.7,107.6600016042589,-2924.636213793245,81.8,91.3,19.0,23.0,25.0,26998.3768436783,515221.28836317774,1.1400000169873241,1804.2,370.6,457.8,33.3,89.2000013291836,88.0,-2928.0128095882415,135.9,374.4,1.200000017881392,,,0.04262440736218853,1678.0,419.5,217.49423917155394,1.4864589238361,17.4,ABB00239,SS Moretti
2021-09-22,,,,,,,,27000.296255106474,,,,-3276.80004882813,,,,,,,515274.4896907217,,,,,,,,-3276.80004882813,,,,,,8.860203888616525e-05,,,,0.4484536082464013,,ABB00239,SS Moretti
2021-09-23,,,,,,,,27001.24547774356,26.5,538.75,94.87500141374765,-3129.702268858424,82.5,92.5,18.75,23.0,22.5,27002.176707668303,515297.9518569918,1.20000001788139,1805.5,345.5,455.25,32.5,89.2000013291836,90.0,-3131.1333799908602,131.75,350.0,1.30000001937151,,,0.02167787919453177,1678.0,377.55,213.57167824264957,0.7541450054345963,4.5,ABB00239,SS Moretti
2021-09-24,,,,,,,,27005.356093173123,29.72222222222222,517.5277777777778,189.70278060456934,-2007.5893916175435,88.72222222222223,97.11111111111111,15.916666666666666,23.0,40.666666666666664,27008.224598052868,515405.60024549917,1.5388889118201194,1805.75,456.3333333333333,438.72222222222223,76.27777777777777,89.2000013291836,96.27777777777777,-2020.9808811787943,177.61111111111111,459.94444444444446,1.433333354691664,,,0.18238848430910173,1678.0,682.3866666666668,234.68029615432735,10.147572285869714,11.38888888888889,ABB00239,SS Moretti
2021-09-25,,,,,,,,27024.96379776931,29.041666666666668,519.7604166666666,133.1895853180128,36.13541720512633,89.08333333333333,96.3125,20.1875,23.0,30.416666666666668,27024.730249061133,516274.2552083333,1.3083333528290177,1804.8854166666667,402.1458333333333,439.6041666666667,46.479166666666664,89.20833466264111,96.5625,2.0729166975555327,149.04166666666666,392.5416666666667,1.32291668637966,,,0.4897074968299269,1678.0,510.39166666666665,219.3757030019584,17.4375,13.979166666666666,ABB00239,SS Moretti
2021-09-26,,,,,,,,27048.963707799296,27.979166666666668,520.5729166666666,107.75208493896447,34.98541718799,88.41666666666667,95.5625,23.625,23.020833333333332,25.625,27048.73847905605,516960.0989583333,1.2291666849826752,1805.03125,383.2083333333333,440.3229166666667,33.59375,89.20000132918362,95.9375,1.8666666944821693,136.02083333333334,362.7916666666667,1.5041666890804974,,,0.48959643716572526,1678.0,429.9875,214.22885637433012,14.3046875,21.208333333333332,ABB00239,SS Moretti
2021-09-27,,,,,,,,27070.2301888622,30.90909090909091,515.0757575757576,157.61212356072485,-397.5473743449707,89.72727272727273,97.93939393939394,24.863636363636363,23.015151515151516,35.54545454545455,27069.002233886607,517721.45826480264,1.590909114615483,1805.530303030303,432.90909090909093,437.1060606060606,55.92424242424242,89.2000013291836,97.0909090909091,-429.52105903194206,157.9090909090909,437.72727272727275,2.2242424573862185,,,0.4122898921211201,1678.0,596.4527272727272,224.44186779648172,17.426069078947062,12.333333333333334,ABB00239,SS Moretti
2021-09-28,,,,,,,,27077.48610806944,,,,-3276.80004882813,,,,,,,517985.13515625003,,,,,,,,-3276.80004882813,,,,,,1.6534405252362678e-06,,,,0.13593750000048507,,ABB00239,SS Moretti
2021-09-29,,,,,,,,27078.353182825773,27.5,534.25,98.18750146310771,-2982.5622666658674,72.5,100.625,26.375,23.0,23.75,27078.4472515643,518010.541712963,1.2500000186264502,1805.125,368.25,480.625,27.625,89.2000013291836,78.25,-2985.4089333749525,130.625,355.25,2.1500000320374926,,,0.030691260945443194,1678.0,398.525,209.38463528779747,1.3034259259260983,13.0,ABB00239,SS Moretti
2021-09-30,,,,,,,,27079.944355712832,,,,-3276.80004882813,,,,,,,518049.5755208334,,,,,,,,-3276.80004882813,,,,,,8.804115629011885e-05,,,,0.1067708333325077,,ABB00239,SS Moretti
2021-10-01,,,,,,,,27079.983888837505,,,,-3276.80004882813,,,,,,,518054.6471354167,,,,,,,,-3276.80004882813,,,,,,2.6455047645868035e-06,,,,0.10677083333333333,,ABB00239,SS Moretti
2021-10-02,,,,,,,,27080.928147419192,28.846153846153847,502.46153846153845,168.93461790193743,-2379.662535459738,87.84615384615384,76.0,23.692307692307693,23.0,36.84615384615385,27083.42143802523,518096.0179036458,1.584615408227994,1804.8076923076924,454.46153846153845,453.96153846153845,62.53846153846154,89.2000013291836,94.92307692307692,-2388.670868927306,162.84615384615384,456.0,2.9769231212826877,,,0.132813250667823,1678.0,618.2784615384616,231.64517078301898,6.257541232639293,5.076923076923077,ABB00239,SS Moretti
2021-10-03,,,,,,,,27097.860080083992,30.764705882352942,494.3529411764706,184.2250027451663,-928.5125138359159,90.38235294117646,77.17647058823529,23.852941176470587,23.0,41.029411764705884,27095.175536297,518880.4788972701,1.7735294381923534,1804.2205882352941,469.47058823529414,445.29411764705884,74.70588235294117,89.21176603524127,97.8529411764706,-954.0520975498188,168.13235294117646,475.7647058823529,3.373529462034212,,,0.3448565644653172,1678.0,688.4735294117646,228.5143492824643,17.22764008620652,7.647058823529412,ABB00239,SS Moretti
2021-10-04,,,,,,,,27110.044702801664,30.11764705882353,499.6617647058824,175.24264967014247,-929.0333471770103,86.91176470588235,75.01470588235294,26.220588235294116,23.0,38.55882352941177,27112.546905667226,519463.9872485632,1.7676470851635222,1805.4411764705883,463.6764705882353,450.6617647058824,65.48529411764706,89.2000013291836,94.61764705882354,-954.1166808841144,163.44117647058823,468.4117647058824,3.658823583932483,,,0.3502657102479437,1678.0,647.0170588235294,230.78485675009335,16.660380747126812,5.029411764705882,ABB00239,SS Moretti
2021-10-05,,,,,,,,27128.672317920667,27.8,498.85,130.44500194378188,-1661.3585613415396,84.2,73.15,27.325,23.0,29.3,27126.051579297462,520223.7143820356,1.5150000225752605,1805.075,404.95,457.175,44.55,89.2000013291836,91.55,-1677.3634396288114,142.325,395.6,3.3550000499933956,,,0.22946711772344383,1678.0,491.654,223.33418530243688,7.854186210131114,16.55,ABB00239,SS Moretti
2021-10-06,,,,,,,,27131.22586082399,,,,-3276.80004882813,,,,,,,520312.3022836538,,,,,,,,-3276.80004882813,,,,,,4.5439722627001494e-05,,,,0.26802884615355416,,ABB00239,SS Moretti
2021-10-07,,,,,,,,27132.305839814497,26.272727272727273,505.3181818181818,177.68636628409692,-2502.531952184252,83.0909090909091,71.5909090909091,31.227272727272727,23.0,39.09090909090909,27134.568840800905,520351.8455912438,0.300000004470348,1804.0454545454545,444.8181818181818,457.5,72.0,89.2000013291836,90.9090909090909,-2509.2638671781824,171.6818181818182,448.1818181818182,0.5454545535824519,,,0.10670572035342822,1678.0,655.9454545454545,230.6241147911983,5.7877454991821455,6.818181818181818,ABB00239,SS Moretti
2021-10-08,,,,,,,,27149.39417290346,27.181818181818183,501.8863636363636,150.40454769574788,-242.11458694112218,82.9090909090909,71.4090909090909,32.98863636363637,23.0,33.81818181818182,27148.323560817866,521112.62586805556,0.386363642120903,1804.409090909091,412.29545454545456,457.3863636363636,55.40909090909091,89.2000013291836,90.47727272727273,-270.71875403402413,157.45454545454547,412.59090909090907,0.5159090985967354,,,0.44823878824422536,1678.0,567.4690909090909,223.6805549149064,17.980902777777374,10.204545454545455,ABB00239,SS Moretti
2021-10-09,,,,,,,,27160.83598343759,26.714285714285715,506.57142857142856,96.42857286546914,-2773.2369978461943,78.0,68.78571428571429,45.5,23.285714285714285,22.857142857142858,27161.083078060597,521492.7000694858,0.328571433467524,1803.357142857143,350.85714285714283,473.57142857142856,29.428571428571427,89.2000013291836,84.28571428571429,-2778.00004139543,131.14285714285714,340.14285714285717,0.38571429146187614,,,0.06162824754914175,1678.0,383.54285714285714,213.5894913380292,2.074647607703177,10.714285714285714,ABB00239,SS Moretti
2021-10-10,,,,,,,,27163.123960420056,,,,-3276.80004882813,,,,,,,521556.02311643836,,,,,,,,-3276.80004882813,,,,,,7.716055506534758e-06,,,,0.2928082191780656,,ABB00239,SS Moretti
2021-10-11,,,,,,,,27170.775683913565,26.842105263157894,504.4736842105263,104.70000156015162,-656.7291764526949,82.02631578947368,71.6842105263158,39.3421052631579,23.092105263157894,25.842105263157894,27172.778050371377,521763.6410530822,0.34736842622882397,1805.0,364.44736842105266,460.44736842105266,32.93421052631579,89.2000013291836,89.65789473684211,-681.4125101538385,135.46052631578948,351.89473684210526,0.3947368479873001,,,0.3916421493850824,1678.0,433.63052631578944,209.00015655376734,10.977668378995682,13.710526315789474,ABB00239,SS Moretti
2021-10-12,,,,,,,,27194.4296230622,26.916666666666668,504.8020833333333,103.33437653980224,32.96041715781515,81.97916666666667,71.66666666666667,40.614583333333336,23.010416666666668,25.1875,27194.28536594716,522413.3307291667,0.39166667250295434,1804.9375,363.5,459.65625,33.09375,89.20000132918362,89.5625,2.045833363818625,134.23958333333334,351.8541666666667,0.3708333388591802,,,0.4898388272449665,1678.0,422.64625,210.19354877744365,13.890625,11.8125,ABB00239,SS Moretti
2021-10-13,,,,,,,,27218.430197086724,27.0,500.125,108.26458494660137,33.195833827989794,82.14583333333333,71.92708333333333,42.510416666666664,23.041666666666668,26.666666666666668,27218.293468627166,523083.2421875,0.4687500069849193,1804.3125,375.125,458.6354166666667,35.041666666666664,89.20000132918362,89.72916666666667,1.975000029429794,137.58333333333334,359.2291666666667,0.39583333923170927,,,0.48933167057157334,1678.0,447.4666666666667,208.71456594841655,14.4296875,17.479166666666668,ABB00239,SS Moretti
2021-10-14,,,,,,,,27240.287441305492,26.392857142857142,492.05357142857144,174.88571689171448,-1347.6250200811794,83.17857142857143,73.33928571428571,42.67857142857143,23.0,39.785714285714285,27237.29991159846,523900.47517800634,0.73928572530193,1802.8035714285713,442.92857142857144,452.1607142857143,68.26785714285714,89.2000013291836,91.28571428571429,-1364.104186993405,168.53571428571428,451.67857142857144,0.582142865817462,,,0.27519232387688436,1678.0,667.6042857142857,223.93659031003207,13.19986155063331,10.75,ABB00239,SS Moretti
2021-10-15,,,,,,,,27244.55406319951,,,,-3276.80004882813,,,,,,,524084.45675105485,,,,,,,,-3276.80004882813,,,,,,4.440668711443626e-05,,,,0.058016877637176854,,ABB00239,SS Moretti
2021-10-16,,,,,,,,27244.55512896,,,,-3276.80004882813,,,,,,,524087.24156118144,,,,,,,,-3276.80004882813,,,,,,,,,,0.058016877637176854,,ABB00239,SS Moretti
2021-10-17,,,,,,,,27244.55512896,,,,-3276.80004882813,,,,,,,524090.02637130796,,,,,,,,-3276.80004882813,,,,,,,,,,0.058016877637176854,,ABB00239,SS Moretti
2021-10-18,,,,,,,,27244.555130740628,,,,-3276.80004882813,,,,,,,524092.8111814346,,,,,,,,-3276.80004882813,,,,,,1.780628205475902e-06,,,,0.058016877637176854,,ABB00239,SS Moretti
2021-10-19,,,,,,,,27246.379736560193,24.294117647058822,493.7647058823529,105.00882509416512,-2080.6510948339073,79.17647058823529,70.02941176470588,58.029411764705884,23.029411764705884,25.11764705882353,27248.89293216973,524145.5259561002,0.4823529483640897,1757.3529411764705,359.29411764705884,464.11764705882354,37.6764705882353,85.55294245130878,86.52941176470588,-2090.88939285881,136.52941176470588,348.4117647058824,0.3117647105280087,,,0.16532067538548986,1607.465294117647,413.7153,241.32237315899388,5.569519256665173,12.529411764705882,ABB00239,SS Moretti
2021-10-20,,,,,,,,27253.960496869186,25.0,502.0,94.6500014103949,-3207.90004780144,82.0,72.0,53.5,23.0,23.0,27253.4673147204,524364.8125,0.500000007450581,1806.0,358.0,462.5,33.0,89.2000013291836,90.0,-3208.491714476923,131.0,361.0,0.300000004470348,,,0.00798384807186873,1678.0,385.94,208.45857179570834,0.375,3.0,ABB00239,SS Moretti
