Timestamp,Latitude,Longitude,Heading [Degrees],Speed [km/h],Oil Filter Differential Pressure [kPa],Turbo Outlet Pressure (absolute) [kPa],EXH_L,Load,Boost,Total_Fuel,Batt,Fuel_Rate,Throttle Position [%],Fuel Filter Differential Pressure [kPa],EXH_R,RPM,Coolant_Temp,Oil_Press,Cumulative Max Fuel Usage [L],Cumulative Idle Fuel Usage [L],SMH,DIAG_STATS,Run Status,SMH_DIFF,MaxPower,RealPower,BSFC,Total_Fuel_DIFF,EXH_DIFF,Asset,Site
2021-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABB00235,Florianopolis
2021-10-02,,,,,41.0,104.0,288.0,27.0,2.5,502955397.140196,25.5,56.5500008426607,88.8000013232231,22.0,233.0,1796.5,87.0,461.0,,,53563.502850767996,,,0.37555585600057384,1678.0,453.06,106.09522075721007,238172810.71512395,55.0,ABB00235,Florianopolis
2021-10-03,,,,,65.525,107.825,435.45,48.05,7.125,930924013.1993593,25.875,117.51000175103552,59.70000088959931,24.625,370.45,1422.875,77.8,458.125,,,53577.766339956564,,,0.35043361368116166,1280.7157499999998,662.18704,223.5650090093317,12652982.028636802,65.0,ABB00235,Florianopolis
2021-10-04,,,,,62.22727272727273,108.5,343.45454545454544,33.22727272727273,7.318181818181818,890381349.9885389,25.795454545454547,107.07045614092857,54.47272808443416,26.431818181818183,282.72727272727275,1354.4772727272727,77.13636363636364,444.59090909090907,,,53599.62409178619,,,0.4925256465447257,1045.5518181818181,501.79365454545456,717.3874082973173,34602602.27162164,60.72727272727273,ABB00235,Florianopolis
2021-10-05,,,,,65.04166666666667,110.3125,357.7916666666667,35.416666666666664,8.8125,232936413.2561718,25.791666666666668,113.85208502986154,52.916667455186435,19.125,302.4583333333333,1334.2083333333333,77.375,432.6875,,,53622.90947236734,,,0.49990780733302626,1030.1375,514.379675,1486.89078945919,118.15605274960399,55.333333333333336,ABB00235,Florianopolis
2021-10-06,,,,,57.26190476190476,105.73809523809524,260.76190476190476,16.952380952380953,4.142857142857143,232938605.0226445,25.928571428571427,67.48095338649689,30.914286174944465,14.904761904761905,209.61904761904762,1049.6904761904761,76.0952380952381,425.04761904761904,,,53645.41053534172,,,0.49989457980873775,604.5833333333334,191.46594285714286,1112.8645773353585,23390366.52216543,51.142857142857146,ABB00235,Florianopolis
2021-10-07,,,,,37.25,101.75,57.833333333333336,100.0,0.8333333333333334,724135942.5769581,26.0,113.70000169426207,88.73333465556304,20.166666666666668,375.1666666666667,772.5,74.33333333333333,314.25,,,53659.02255681334,,,0.4981485466657129,486.5316666666667,486.5316666666667,269.6579369297801,44985124.04741883,317.3333333333333,ABB00235,Florianopolis
2021-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABB00235,Florianopolis
2021-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABB00235,Florianopolis
2021-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABB00235,Florianopolis
2021-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABB00235,Florianopolis
2021-10-12,,,,,74.6875,114.875,382.625,49.25,13.4375,994046828.8340623,25.75,131.28125195624304,88.75000132247806,17.375,348.625,1796.9375,79.125,470.8125,,,53667.874944847616,,,0.17544987581004534,1678.0,826.415,130.36370901301575,141.65713986754417,35.0,ABB00235,Florianopolis
2021-10-13,,,,,77.375,126.97916666666667,452.0,60.666666666666664,25.791666666666668,994049735.930364,25.645833333333332,192.4562528678217,88.73333465556304,22.25,451.75,1797.625,82.75,450.8958333333333,,,53684.55491057254,,,0.2629724325985687,1678.0,1017.9866666666667,164.52801667102025,46474.38549116751,6.666666666666667,ABB00235,Florianopolis
2021-10-14,,,,,63.68181818181818,105.4090909090909,277.72727272727275,20.5,4.590909090909091,995163716.5226066,25.90909090909091,61.277273640375256,45.90909159318967,19.727272727272727,255.04545454545453,1244.0681818181818,76.54545454545455,450.29545454545456,,,53707.97951517079,,,0.34617872812139633,862.5727272727272,250.6980090909091,570.5886493956178,61.70648458870974,22.681818181818183,ABB00235,Florianopolis
2021-10-15,,,,,57.25,102.375,237.75,12.25,1.4166666666666667,995164769.0207273,26.0,42.42708396554612,25.41666704540451,42.729166666666664,211.125,978.9791666666666,76.125,438.2291666666667,,,53731.49034318258,,,0.32021013270938664,474.8722916666666,60.57380416666667,749.30828399482,42.25069595873356,26.625,ABB00235,Florianopolis
2021-10-16,,,,,56.833333333333336,102.66666666666667,251.79166666666666,14.583333333333334,1.4375,995165860.8749242,26.0,45.279167341378816,25.16666704167922,48.125,210.16666666666666,975.7916666666666,76.58333333333333,428.6041666666667,,,53755.52989636482,,,0.31183975564393523,487.9158333333333,80.00673541666667,1070.498500340837,46.01639033357302,41.625,ABB00235,Florianopolis
2021-10-17,,,,,53.270833333333336,103.02083333333333,223.70833333333334,9.583333333333334,1.8541666666666667,995166954.7598358,25.979166666666668,46.75625069672241,24.866667037208874,40.604166666666664,186.0,971.6041666666666,76.08333333333333,410.75,,,53779.54291557523,,,0.3124230894439582,509.3577083333333,88.40793958333332,2079.5293625342015,49.62435921033224,46.791666666666664,ABB00235,Florianopolis
